CRP,idx_confirm,idx_ref
RJ2280-060,9,OSM-nw
RJ2280-070,7,OSM-nw
RJ2280-080,1,OSM-n
RJ2281-020,1,OSM-n
RJ2281-033,5,OSM-nr
RJ2281-080,1,OSM-n
RJ2290-010,3,OSM-nw
RJ2290-030,2,OSM-n
RJ2290-140,1,OSM-r
RJ2290-160,5,OSM-nr
RJ2290-180,1,OSM-r
RJ2290-190,7,OSM-nr
RJ2290-210,1,OSM-r
RJ2290-240,10,OSM-nr
RJ2290-270,5,OSM-nr
RJ2290-900,1,OSM-r
RJ2290-905,1,OSM-r
RJ2291-060,1,OSM-n
RJ2291-080,1,OSM-n
RJ2291-090,1,OSM-r
RJ2299-900,1,OSM-r
RJ2410-000,1,OSM-n
RJ2410-002,4,OSM-n
RJ2410-003,3,OSM-nr
RJ2410-050,1,OSM-n
RJ2411-001,2,OSM-n
RJ2411-010,2,OSM-n
RJ2411-020,1,OSM-r
RJ2411-040,1,OSM-n
RJ2420-000,4,OSM-r
RJ2420-002,4,OSM-r
RJ2420-004,9,OSM-nr
RJ2420-006,6,OSM-nr
RJ2420-010,3,OSM-nr
RJ2420-030,3,OSM-nr
RJ2420-040,1,OSM-r
RJ2420-041,1,OSM-r
RJ2421-010,2,OSM-n
RJ2422-030,1,OSM-n
RJ2430-060,1,OSM-r
RJ2430-090,1,OSM-r
RJ2430-190,1,OSM-r
RJ2431-040,2,OSM-n
RJ2431-050,4,OSM-n
RJ2440-033,2,OSM-nr
RJ2440-035,2,OSM-n
RJ2440-040,2,OSM-n
RJ2441-012,3,OSM-nr
RJ2441-090,1,OSM-n
RJ2450-000,1,OSM-r
RJ2450-001,1,OSM-r
RJ2450-030,1,OSM-r
RJ2450-040,1,OSM-n
RJ2450-130,1,OSM-r
RJ2450-220,3,OSM-r
RJ2450-221,1,OSM-n
RJ2450-270,1,OSM-n
RJ2451-000,5,OSM-nr
RJ2451-040,7,OSM-nrw
RJ2451-041,9,OSM-nrw
RJ2451-070,1,OSM-r
RJ2451-263,1,OSM-r
RJ2451-264,2,OSM-nr
RJ2451-540,2,OSM-nr
RJ2451-900,12,OSM-nr
RJ2453-900,1,OSM-r
RJ2460-000,2,OSM-n
RJ2460-010,1,OSM-n
RJ2460-030,2,OSM-n
RJ2460-320,2,OSM-r
RJ2461-000,5,OSM-nr
RJ2470-050,2,OSM-r
RJ2470-051,1,OSM-n
RJ2470-060,1,OSM-n
RJ2470-130,1,OSM-r
RJ2470-180,1,OSM-n
RJ2470-201,4,OSM-n
RJ2471-003,12,OSM-nr
RJ2471-210,6,OSM-r
RJ2471-220,4,OSM-r
RJ2471-270,1,OSM-r
RJ2471-340,5,OSM-r
RJ2471-350,1,OSM-r
RJ2610-002,3,OSM-nr
