CRP,idx_confirm,idx_ref
ZM1411-001,8,OSM-n
ZM1411-010,5,OSM-n
ZM1411-011,5,OSM-n
ZM1412-000,14,OSM-n
ZM1412-100,12,OSM-nr
ZM1413-000,11,OSM-n
ZM1413-100,12,OSM-n
ZM1414-000,8,OSM-n
ZM1414-001,10,OSM-n
ZM1414-002,7,OSM-n
ZM1414-003,9,OSM-n
ZM1414-010,4,OSM-n
ZM1414-902,1,OSM-r
ZM1415-000,10,OSM-nr
ZM1415-001,9,OSM-n
ZM1415-002,8,OSM-n
ZM1415-003,8,OSM-n
ZM1415-004,2,OSM-nr
ZM1415-006,6,OSM-n
ZM1415-007,5,OSM-n
ZM1415-008,6,OSM-n
ZM1415-009,6,OSM-n
ZM1415-010,7,OSM-n
ZM1416-000,7,OSM-n
ZM1416-001,7,OSM-nr
ZM1416-002,8,OSM-n
ZM1416-003,9,OSM-n
ZM1417-010,12,OSM-n
ZM1417-020,8,OSM-n
ZM1417-030,5,OSM-n
ZM1417-060,5,OSM-n
ZM1418-000,7,OSM-n
ZM1418-002,5,OSM-n
ZM1418-100,9,OSM-n
ZM1418-102,5,OSM-n
ZM1418-200,7,OSM-n
ZM1419-001,2,OSM-n
ZM1419-002,6,OSM-nr
ZM1419-100,4,OSM-n
ZM1419-101,4,OSM-n
ZM1420-002,1,OSM-r
ZM1420-003,1,OSM-n
ZM1420-004,5,OSM-n
ZM1420-005,4,OSM-n
ZM1420-006,4,OSM-n
ZM1420-007,6,OSM-n
ZM1420-040,5,OSM-n
ZM1421-000,1,OSM-r
ZM1421-003,5,OSM-n
ZM1421-004,7,OSM-n
ZM1421-005,7,OSM-nr
ZM1421-030,6,OSM-n
ZM1422-001,6,OSM-n
ZM1422-002,6,OSM-n
ZM1422-003,5,OSM-n
ZM1422-004,5,OSM-n
ZM1422-005,6,OSM-n
ZM1423-000,6,OSM-n
ZM1423-001,3,OSM-nr
ZM1423-010,4,OSM-n
ZM1424-002,2,OSM-nr
ZM1424-004,5,OSM-n
ZM1424-005,7,OSM-n
ZM1424-006,7,OSM-n
ZM1424-007,9,OSM-n
ZM1425-000,1,OSM-n
ZM1425-001,1,OSM-n
ZM1426-000,7,OSM-n
ZM1426-001,7,OSM-n
ZM1426-002,10,OSM-n
ZM1426-003,12,OSM-n
ZM1426-010,4,OSM-n
ZM1427-000,2,OSM-nr
ZM1427-001,8,OSM-nr
ZM1427-002,6,OSM-n
ZM1427-970,1,OSM-n
ZM1428-900,1,OSM-r
ZM1430-001,5,OSM-nw
ZM1430-010,4,OSM-n
ZM1431-001,4,OSM-n
ZM1431-010,5,OSM-n
ZM1431-020,5,OSM-n
ZM1435-001,1,OSM-n
ZM1438-060,1,OSM-r
ZM1441-000,1,OSM-n
ZM1442-000,6,OSM-n
ZM1443-000,9,OSM-n
ZM1443-001,8,OSM-n
ZM1443-010,5,OSM-n
ZM1443-060,5,OSM-n
ZM1445-000,8,OSM-n
ZM1445-010,7,OSM-n
ZM1446-020,1,OSM-r
ZM1449-000,1,OSM-r
ZM1451-001,2,OSM-nr
ZM1451-011,1,OSM-r
ZM1452-001,5,OSM-n
ZM1452-002,8,OSM-nr
ZM1453-010,1,OSM-n
ZM1453-011,1,OSM-n
ZM1453-120,1,OSM-r
ZM1454-080,1,OSM-r
ZM1455-000,6,OSM-nrw
ZM1455-906,1,OSM-n
ZM1501-000,6,OSM-n
ZM1501-001,6,OSM-n
ZM1501-020,5,OSM-n
ZM1502-001,5,OSM-nw
ZM1503-001,5,OSM-nw
ZM1504-000,5,OSM-nr
ZM1504-001,1,OSM-r
ZM1506-000,4,OSM-n
ZM1506-010,1,OSM-n
ZM1506-020,4,OSM-n
ZM1507-000,2,OSM-nr
ZM1507-001,1,OSM-n
ZM1509-010,1,OSM-r
ZM1514-000,3,OSM-rw
ZM1514-001,3,OSM-nr
ZM1514-020,1,OSM-n
ZM1516-000,1,OSM-n
ZM1516-100,1,OSM-n
ZM1519-000,6,OSM-nr
ZM1520-010,1,OSM-r
ZM1521-010,2,OSM-nr
ZM1522-000,2,OSM-nr
ZM1524-001,1,OSM-r
ZM1525-000,1,OSM-n
ZM1525-001,6,OSM-n
ZM1525-010,1,OSM-n
ZM1525-020,1,OSM-n
ZM1527-050,1,OSM-n
ZM1529-000,8,OSM-n
ZM1530-010,1,OSM-r
ZM1531-001,1,OSM-n
ZM1532-000,1,OSM-n
ZM1532-001,7,OSM-nr
ZM1532-020,1,OSM-r
ZM1533-000,8,OSM-n
ZM1533-020,1,OSM-r
ZM1533-030,7,OSM-n
ZM1534-001,1,OSM-r
ZM1536-000,7,OSM-n
ZM1536-001,8,OSM-nr
ZM1537-000,6,OSM-nr
ZM1537-001,3,OSM-nr
ZM1544-001,2,OSM-r
ZM1545-000,7,OSM-nw
ZM1545-001,7,OSM-nr
ZM1545-060,1,OSM-n
ZM1551-040,1,OSM-n
ZM1552-000,7,OSM-nr
ZM1552-001,5,OSM-n
ZM1553-000,3,OSM-nw
ZM1553-010,1,OSM-n
ZM2010-000,3,OSM-nw
ZM2010-200,2,OSM-n
ZM2010-300,1,OSM-n
ZM2010-600,1,OSM-n
ZM2010-700,6,OSM-n
ZM2010-800,6,OSM-n
ZM2010-820,5,OSM-n
ZM2011-000,1,OSM-r
ZM2011-100,1,OSM-n
ZM2011-200,2,OSM-n
ZM2011-300,1,OSM-n
ZM2011-400,6,OSM-n
ZM2011-500,8,OSM-n
ZM2011-600,7,OSM-n
ZM2012-020,2,OSM-r
ZM2012-021,1,OSM-n
ZM2013-002,1,OSM-r
ZM2013-004,1,OSM-n
ZM2017-010,1,OSM-n
ZM2017-011,2,OSM-nr
ZM2018-012,1,OSM-n
ZM2022-010,2,OSM-nr
ZM2022-011,3,OSM-nr
ZM2022-020,1,OSM-n
ZM2022-021,1,OSM-n
ZM2029-000,1,OSM-r
ZM2029-001,7,OSM-nr
ZM2029-901,1,OSM-n
ZM2030-000,1,OSM-r
ZM2030-030,1,OSM-r
ZM2030-100,1,OSM-n
ZM2031-000,9,OSM-nr
ZM2031-020,2,OSM-n
ZM2031-040,1,OSM-n
ZM2031-050,4,OSM-n
ZM2031-100,2,OSM-n
ZM2031-200,5,OSM-nr
ZM2033-000,10,OSM-nr
ZM2033-064,1,OSM-n
ZM2034-001,4,OSM-n
ZM2035-020,4,OSM-n
ZM2036-000,1,OSM-n
ZM2036-010,1,OSM-n
ZM2036-060,4,OSM-n
ZM2037-020,5,OSM-nr
ZM2041-020,4,OSM-n
ZM2041-040,1,OSM-r
ZM2042-000,1,OSM-n
ZM2042-001,2,OSM-nr
ZM2042-011,2,OSM-n
ZM2043-060,6,OSM-n
ZM2043-061,6,OSM-n
ZM2043-081,6,OSM-n
ZM2044-080,2,OSM-nr
ZM2046-010,8,OSM-nw
ZM2047-020,6,OSM-nr
ZM2049-000,1,OSM-r
ZM2050-000,4,OSM-n
ZM2050-010,1,OSM-r
ZM2050-020,7,OSM-nw
ZM2050-040,4,OSM-n
ZM2051-000,6,OSM-n
ZM2051-001,5,OSM-nr
ZM2052-000,11,OSM-nw
ZM2052-001,12,OSM-nw
ZM2052-010,3,OSM-nr
ZM2052-020,1,OSM-r
ZM2052-050,1,OSM-r
ZM2053-000,8,OSM-n
ZM2053-001,7,OSM-n
ZM2053-002,9,OSM-n
ZM2053-003,10,OSM-nrw
ZM2054-060,4,OSM-n
ZM2054-100,10,OSM-nw
ZM2055-000,7,OSM-nr
ZM2055-001,6,OSM-n
ZM2055-020,2,OSM-n
ZM2055-070,5,OSM-n
ZM2056-070,5,OSM-nr
ZM2056-080,5,OSM-n
ZM2060-000,9,OSM-n
ZM2060-010,5,OSM-n
ZM2060-040,5,OSM-n
ZM2060-070,1,OSM-n
ZM2063-000,1,OSM-r
ZM2063-903,4,OSM-n
ZM2065-000,11,OSM-nr
ZM2065-010,10,OSM-nr
ZM2065-040,5,OSM-n
ZM2066-011,7,OSM-n
ZM2067-000,7,OSM-nw
ZM2067-001,4,OSM-n
ZM2067-002,8,OSM-nw
ZM2067-030,7,OSM-n
ZM2067-060,8,OSM-n
ZM2068-000,4,OSM-n
ZM2068-010,2,OSM-n
ZM2068-050,1,OSM-n
ZM2071-000,7,OSM-n
ZM2071-001,2,OSM-n
ZM2071-002,7,OSM-nr
ZM2071-003,12,OSM-nrw
ZM2071-010,5,OSM-nr
ZM2071-011,5,OSM-n
ZM2071-012,6,OSM-nr
ZM2071-013,7,OSM-nw
ZM2071-050,5,OSM-n
ZM2071-060,3,OSM-nw
ZM2071-070,5,OSM-n
ZM2072-000,15,OSM-nrw
ZM2072-001,8,OSM-nrw
ZM2072-002,19,OSM-nrw
ZM2072-009,5,OSM-n
ZM2073-000,2,OSM-nw
ZM2074-000,7,OSM-nw
ZM2074-001,5,OSM-n
ZM2074-002,6,OSM-n
ZM2075-000,4,OSM-n
ZM2075-001,4,OSM-n
ZM2075-030,8,OSM-nr
ZM2075-040,6,OSM-n
ZM2075-041,5,OSM-n
ZM2075-080,4,OSM-n
ZM2076-010,6,OSM-n
ZM2076-080,5,OSM-n
ZM2077-000,7,OSM-n
ZM2077-010,4,OSM-n
ZM2077-020,6,OSM-n
