CRP,idx_confirm,idx_ref
RS1420-120,2,OSM-r
RS1420-360,1,OSM-r
RS1420-701,1,OSM-r
RS1430-000,3,OSM-nr
RS1430-001,2,OSM-r
RS1430-320,2,OSM-r
RS1430-370,1,OSM-r
RS1430-402,1,OSM-r
RS1430-750,1,OSM-r
RS1440-140,4,OSM-r
RS1440-160,1,OSM-r
RS1450-140,1,OSM-n
RS1450-147,1,OSM-r
RS1450-150,1,OSM-n
RS1450-155,1,OSM-r
RS1450-330,1,OSM-r
RS1450-510,1,OSM-n
RS1509-900,4,OSM-n
RS1510-001,1,OSM-r
RS1510-090,1,OSM-r
RS1510-100,1,OSM-r
RS1510-350,1,OSM-r
RS1510-740,1,OSM-r
RS1520-010,1,OSM-r
RS1520-080,1,OSM-r
RS1520-100,2,OSM-r
RS1520-160,1,OSM-r
RS1520-161,1,OSM-r
RS1520-210,2,OSM-r
RS1520-480,4,OSM-r
RS1520-540,1,OSM-r
RS1520-560,1,OSM-r
RS1520-610,1,OSM-r
RS1520-680,2,OSM-nr
RS1520-713,1,OSM-r
RS1520-716,1,OSM-r
RS1530-000,1,OSM-r
RS1530-001,1,OSM-n
RS1530-010,2,OSM-r
RS1530-160,1,OSM-r
RS1530-310,1,OSM-r
RS1530-360,1,OSM-r
RS1530-370,1,OSM-n
RS1530-390,1,OSM-r
RS1530-640,1,OSM-r
RS1540-000,4,OSM-r
RS1540-050,1,OSM-r
RS1540-150,1,OSM-r
RS1550-000,2,OSM-r
RS1550-160,1,OSM-n
RS1550-550,1,OSM-n
RS1560-000,9,OSM-nr
RS1560-180,1,OSM-r
RS1560-640,1,OSM-r
RS1570-490,2,OSM-r
RS1570-730,1,OSM-n
RS1710-000,1,OSM-r
RS1710-020,1,OSM-n
RS1710-180,1,OSM-r
RS1710-330,1,OSM-r
RS1712-150,1,OSM-r
RS1712-160,1,OSM-r
RS1712-240,1,OSM-n
RS1712-260,1,OSM-n
RS1712-310,1,OSM-r
RS1712-390,1,OSM-r
RS1712-701,1,OSM-r
RS1720-000,1,OSM-r
RS1720-090,1,OSM-r
RS1720-120,1,OSM-r
RS1720-130,2,OSM-r
RS1720-150,2,OSM-r
RS1720-390,1,OSM-n
RS1720-510,1,OSM-r
RS1720-540,1,OSM-r
RS1740-000,9,OSM-nr
RS1740-001,5,OSM-nr
RS1740-170,1,OSM-r
RS1740-380,1,OSM-r
RS1740-800,1,OSM-r
RS1740-830,1,OSM-n
RS1750-000,3,OSM-nr
RS1750-020,1,OSM-r
RS1750-040,1,OSM-r
RS1750-200,1,OSM-r
RS1750-340,1,OSM-r
RS1750-760,1,OSM-n
RS1751-000,1,OSM-n
RS1751-030,1,OSM-r
RS1751-443,1,OSM-r
RS1751-650,1,OSM-r
RS1751-830,1,OSM-r
RS1751-831,1,OSM-r
RS1755-000,5,OSM-nr
RS1755-070,1,OSM-r
RS1760-000,3,OSM-nr
RS1760-020,1,OSM-n
RS1760-060,1,OSM-r
RS1760-410,1,OSM-r
RS1760-470,1,OSM-r
RS1760-530,1,OSM-r
RS1760-630,1,OSM-r
RS1760-700,1,OSM-n
RS1760-740,1,OSM-r
RS1770-000,1,OSM-n
RS1770-001,3,OSM-nr
RS1770-020,1,OSM-n
RS1770-130,1,OSM-r
RS1770-430,2,OSM-r
RS1770-810,1,OSM-r
RS1780-000,4,OSM-n
RS1780-060,5,OSM-n
RS1780-070,4,OSM-r
RS1780-080,1,OSM-n
RS1780-110,1,OSM-r
RS1780-120,4,OSM-r
RS1780-330,1,OSM-r
RS1780-370,1,OSM-n
RS1787-000,5,OSM-nr
RS1787-030,1,OSM-r
RS1787-214,1,OSM-r
RS1787-311,1,OSM-r
RS1787-330,1,OSM-r
RS1787-415,1,OSM-r
RS1787-540,1,OSM-n
RS1787-660,1,OSM-n
RS1787-770,1,OSM-r
RS1788-130,1,OSM-r
RS1790-000,6,OSM-nrw
RS1790-010,1,OSM-n
RS1790-020,5,OSM-nr
RS1790-040,1,OSM-r
RS1790-060,1,OSM-r
RS1790-070,1,OSM-r
RS1790-130,1,OSM-r
RS1790-200,1,OSM-r
RS1790-400,3,OSM-nr
RS1790-520,6,OSM-nr
RS1791-508,4,OSM-r
RS1900-000,13,OSM-nr
RS1900-040,1,OSM-r
RS1900-050,6,OSM-nr
RS1900-121,2,OSM-nr
RS1900-180,1,OSM-r
RS1900-190,1,OSM-r
RS1900-200,1,OSM-r
RS1900-240,5,OSM-n
RS1900-250,1,OSM-r
RS1900-370,1,OSM-r
RS1900-420,2,OSM-r
RS1900-450,1,OSM-r
RS1900-590,1,OSM-n
RS1900-790,2,OSM-r
RS1901-970,3,OSM-nr
RS1910-000,1,OSM-r
RS1910-001,15,OSM-nr
RS1910-150,1,OSM-r
RS1910-170,1,OSM-r
RS1910-280,1,OSM-r
RS1910-350,1,OSM-n
RS1910-400,1,OSM-r
RS1910-460,1,OSM-n
RS1910-530,5,OSM-nr
RS1910-630,1,OSM-r
RS1910-650,1,OSM-r
RS1910-670,1,OSM-r
RS1910-970,3,OSM-nr
RS1910-971,1,OSM-r
RS1920-000,2,OSM-r
RS1920-030,1,OSM-r
RS1920-130,4,OSM-r
RS1920-230,2,OSM-n
RS1920-243,1,OSM-r
RS1920-260,1,OSM-r
RS1920-370,1,OSM-r
RS1920-400,1,OSM-n
RS1920-490,1,OSM-n
RS1920-520,1,OSM-n
RS1920-530,2,OSM-r
RS1920-682,1,OSM-r
RS5220-075,1,OSM-n
RS7770-001,1,OSM-r
